Unnamed: 0,node_id,node_type,node_name,node_source,group_name_auto,group_name_bert,group_id_bert
17462,3365,disease,esophagus leiomyosarcoma,MONDO,esophagus leiomyosarcoma,esophagus leiomyosarcoma,3365_3586_4832
17547,3586,disease,esophagus liposarcoma,MONDO,esophagus liposarcoma,esophagus leiomyosarcoma,3365_3586_4832
18260,4832,disease,esophagus leiomyoma,MONDO,esophagus leiomyoma,esophagus leiomyosarcoma,3365_3586_4832
17497,3458,disease,uterine corpus adenofibroma,MONDO,uterine corpus adenofibroma,uterine corpus adenofibroma,3458_4172_16258
17874,4172,disease,uterine corpus adenocarcinofibroma,MONDO,uterine corpus adenocarcinofibroma,uterine corpus adenofibroma,3458_4172_16258
20049,16258,disease,uterine corpus carcinofibroma,MONDO,uterine corpus carcinofibroma,uterine corpus adenofibroma,3458_4172_16258
17501,3466,disease,spindle cell synovial sarcoma,MONDO,spindle cell synovial sarcoma,spindle cell synovial sarcoma,3466_3469
17504,3469,disease,epithelioid cell synovial sarcoma,MONDO,epithelioid cell synovial sarcoma,spindle cell synovial sarcoma,3466_3469
17506,3477,disease,brain stem ependymoma,MONDO,brain stem ependymoma,brain stem ependymoma,3477_4352_4361
18000,4352,disease,adult brain ependymoma,MONDO,adult brain ependymoma,brain stem ependymoma,3477_4352_4361
18004,4361,disease,adult spinal cord ependymoma,MONDO,adult spinal cord ependymoma,brain stem ependymoma,3477_4352_4361
17508,3480,disease,pineal region dysgerminoma,MONDO,pineal region dysgerminoma,pineal region dysgerminoma,3480_4216
17903,4216,disease,pineal region germinoma,MONDO,pineal region germinoma,pineal region dysgerminoma,3480_4216
17556,3596,disease,spindle cell liposarcoma,MONDO,spindle cell liposarcoma,spindle cell liposarcoma,3596_5238
18350,5238,disease,round cell liposarcoma,MONDO,round cell liposarcoma,spindle cell liposarcoma,3596_5238
17593,3673,disease,apical myocardial infarction,MONDO,apical myocardial infarction,apical myocardial infarction,3673_3677_6803
17596,3677,disease,lateral myocardial infarction,MONDO,lateral myocardial infarction,apical myocardial infarction,3673_3677_6803
18861,6803,disease,inferior myocardial infarction,MONDO,inferior myocardial infarction,apical myocardial infarction,3673_3677_6803
17594,3675,disease,posterolateral myocardial infarction,MONDO,posterolateral myocardial infarction,posterolateral myocardial infarction,3675_3676
17595,3676,disease,inferolateral myocardial infarct,MONDO,inferolateral myocardial infarct,posterolateral myocardial infarction,3675_3676
17626,3726,disease,apocrine adenosis of breast,MONDO,apocrine adenosis of breast,apocrine adenosis of breast,3726_4273
17944,4273,disease,breast apocrine adenoma,MONDO,breast apocrine adenoma,apocrine adenosis of breast,3726_4273
17634,3740,disease,AIDS phobia,MONDO,AIDS phobia,AIDS phobia,3740_3748
17641,3748,disease,flying phobia,MONDO,flying phobia,AIDS phobia,3740_3748
17637,3743,disease,heart malignant hemangiopericytoma,MONDO,heart malignant hemangiopericytoma,heart malignant hemangiopericytoma,3743_3800_3856_4344
17661,3800,disease,conventional malignant hemangiopericytoma,MONDO,conventional malignant hemangiopericytoma,heart malignant hemangiopericytoma,3743_3800_3856_4344
17684,3856,disease,adult malignant hemangiopericytoma,MONDO,adult malignant hemangiopericytoma,heart malignant hemangiopericytoma,3743_3800_3856_4344
17995,4344,disease,childhood malignant hemangiopericytoma,MONDO,childhood malignant hemangiopericytoma,heart malignant hemangiopericytoma,3743_3800_3856_4344
17638,3745,disease,choroid spindle cell melanoma,MONDO,choroid spindle cell melanoma,choroid spindle cell melanoma,3745_3913_4085_4364
17723,3913,disease,choroid mixed cell melanoma,MONDO,choroid mixed cell melanoma,choroid spindle cell melanoma,3745_3913_4085_4364
17815,4085,disease,choroid epithelioid cell melanoma,MONDO,choroid epithelioid cell melanoma,choroid spindle cell melanoma,3745_3913_4085_4364
18006,4364,disease,choroid necrotic melanoma,MONDO,choroid necrotic melanoma,choroid spindle cell melanoma,3745_3913_4085_4364
17639,3746,disease,ciliary body spindle cell melanoma,MONDO,ciliary body spindle cell melanoma,ciliary body spindle cell melanoma,3746_4086
17816,4086,disease,ciliary body epithelioid cell melanoma,MONDO,ciliary body epithelioid cell melanoma,ciliary body spindle cell melanoma,3746_4086
17649,3770,disease,thoracic spinal canal and spinal cord meningioma,MONDO,thoracic spinal canal and spinal cord meningioma,thoracic spinal canal and spinal cord meningioma,3770_4256_4317_4396_4498
17932,4256,disease,lumbar spinal canal and spinal cord meningioma,MONDO,lumbar spinal canal and spinal cord meningioma,thoracic spinal canal and spinal cord meningioma,3770_4256_4317_4396_4498
17977,4317,disease,multiple spinal canal and spinal cord meningioma,MONDO,multiple spinal canal and spinal cord meningioma,thoracic spinal canal and spinal cord meningioma,3770_4256_4317_4396_4498
18027,4396,disease,cervical spinal canal and spinal cord meningioma,MONDO,cervical spinal canal and spinal cord meningioma,thoracic spinal canal and spinal cord meningioma,3770_4256_4317_4396_4498
18104,4498,disease,sacral spinal canal and spinal cord meningioma,MONDO,sacral spinal canal and spinal cord meningioma,thoracic spinal canal and spinal cord meningioma,3770_4256_4317_4396_4498
17659,3792,disease,ovarian carcinosarcoma,MONDO,ovarian carcinosarcoma,ovarian carcinosarcoma,3792_4436
18057,4436,disease,ovarian myxoid liposarcoma,MONDO,ovarian myxoid liposarcoma,ovarian carcinosarcoma,3792_4436
17660,3796,disease,rectum Kaposi sarcoma,MONDO,rectum Kaposi sarcoma,rectum Kaposi sarcoma,3796_3997
17773,3997,disease,colon Kaposi sarcoma,MONDO,colon Kaposi sarcoma,rectum Kaposi sarcoma,3796_3997
17671,3830,disease,type 1 papillary adenoma of the kidney,MONDO,type 1 papillary adenoma of the kidney,type 1 papillary adenoma of the kidney,3830_3831
17672,3831,disease,type 2 papillary adenoma of the kidney,MONDO,type 2 papillary adenoma of the kidney,type 1 papillary adenoma of the kidney,3830_3831
17690,3866,disease,liver extraskeletal osteosarcoma,MONDO,liver extraskeletal osteosarcoma,liver extraskeletal osteosarcoma,3866_4360_4374
18003,4360,disease,breast extraskeletal osteosarcoma,MONDO,breast extraskeletal osteosarcoma,liver extraskeletal osteosarcoma,3866_4360_4374
18015,4374,disease,adult extraskeletal osteosarcoma,MONDO,adult extraskeletal osteosarcoma,liver extraskeletal osteosarcoma,3866_4360_4374
17691,3867,disease,diffuse meningeal melanocytosis,MONDO,diffuse meningeal melanocytosis,diffuse meningeal melanocytosis,3867_16745
20172,16745,disease,diffuse leptomeningeal melanocytosis,MONDO,diffuse leptomeningeal melanocytosis,diffuse meningeal melanocytosis,3867_16745
17694,3872,disease,ovarian papillary cystadenoma,MONDO,ovarian papillary cystadenoma,ovarian papillary cystadenoma,3872_3874
17696,3874,disease,ovarian serous surface papillary adenocarcinoma,MONDO,ovarian serous surface papillary adenocarcinoma,ovarian papillary cystadenoma,3872_3874
17745,3946,disease,vaginal villous adenoma,MONDO,vaginal villous adenoma,vaginal villous adenoma,3946_4461
18076,4461,disease,vaginal tubulovillous adenoma,MONDO,vaginal tubulovillous adenoma,vaginal villous adenoma,3946_4461
17757,3967,disease,synchronous multifocal osteogenic sarcoma,MONDO,synchronous multifocal osteogenic sarcoma,synchronous multifocal osteogenic sarcoma,3967_3968
17758,3968,disease,asynchronous multifocal osteogenic sarcoma,MONDO,asynchronous multifocal osteogenic sarcoma,synchronous multifocal osteogenic sarcoma,3967_3968
17760,3973,disease,tubular variant testicular seminoma,MONDO,tubular variant testicular seminoma,tubular variant testicular seminoma,3973_4541
18139,4541,disease,pseudoglandular variant testicular seminoma,MONDO,pseudoglandular variant testicular seminoma,tubular variant testicular seminoma,3973_4541
17761,3976,disease,malignant type AB thymoma,MONDO,malignant type AB thymoma,malignant type AB thymoma,3976_4400
18029,4400,disease,malignant type A thymoma,MONDO,malignant type A thymoma,malignant type AB thymoma,3976_4400
17771,3993,disease,childhood vagina botryoid rhabdomyosarcoma,MONDO,childhood vagina botryoid rhabdomyosarcoma,childhood vagina botryoid rhabdomyosarcoma,3993_4013
17777,4013,disease,adult vagina botryoid embryonal rhabdomyosarcoma,MONDO,adult vagina botryoid embryonal rhabdomyosarcoma,childhood vagina botryoid rhabdomyosarcoma,3993_4013
17791,4042,disease,urethra inverted papilloma,MONDO,urethra inverted papilloma,urethra inverted papilloma,4042_4043
17792,4043,disease,ureter inverted papilloma,MONDO,ureter inverted papilloma,urethra inverted papilloma,4042_4043
17793,4045,disease,pediatric intraocular retinoblastoma,MONDO,pediatric intraocular retinoblastoma,pediatric intraocular retinoblastoma,4045_4350
17998,4350,disease,pediatric extraocular retinoblastoma,MONDO,pediatric extraocular retinoblastoma,pediatric intraocular retinoblastoma,4045_4350
17809,4076,disease,tendon sheath lipoma,MONDO,tendon sheath lipoma,tendon sheath lipoma,4076_6442
18734,6442,disease,tendon sheath fibroma,MONDO,tendon sheath fibroma,tendon sheath lipoma,4076_6442
17878,4176,disease,childhood extraosseous osteosarcoma,MONDO,childhood extraosseous osteosarcoma,childhood extraosseous osteosarcoma,4176_4306
17968,4306,disease,childhood intracortical osteosarcoma,MONDO,childhood intracortical osteosarcoma,childhood extraosseous osteosarcoma,4176_4306
17885,4190,disease,nephrogenic adenoma of urinary bladder,MONDO,nephrogenic adenoma of urinary bladder,nephrogenic adenoma of urinary bladder,4190_4464
18079,4464,disease,nephrogenic adenoma of the urethra,MONDO,nephrogenic adenoma of the urethra,nephrogenic adenoma of urinary bladder,4190_4464
17913,4226,disease,diffuse intraductal papillomatosis,MONDO,diffuse intraductal papillomatosis,diffuse intraductal papillomatosis,4226_4254
17930,4254,disease,focal intraductal papillomatosis,MONDO,focal intraductal papillomatosis,diffuse intraductal papillomatosis,4226_4254
17925,4248,disease,pediatric infratentorial ependymoma,MONDO,pediatric infratentorial ependymoma,pediatric infratentorial ependymoma,4248_4249_4263
17926,4249,disease,pediatric supratentorial ependymoma,MONDO,pediatric supratentorial ependymoma,pediatric infratentorial ependymoma,4248_4249_4263
17937,4263,disease,pediatric infratentorial ependymoblastoma,MONDO,pediatric infratentorial ependymoblastoma,pediatric infratentorial ependymoma,4248_4249_4263
18001,4353,disease,extrahepatic biliary papillomatosis,MONDO,extrahepatic biliary papillomatosis,extrahepatic biliary papillomatosis,4353_4509
18114,4509,disease,intrahepatic biliary papillomatosis,MONDO,intrahepatic biliary papillomatosis,extrahepatic biliary papillomatosis,4353_4509
18035,4407,disease,stroma-dominant and stroma-poor composite ganglioneuroblastoma,MONDO,stroma-dominant and stroma-poor composite ganglioneuroblastoma,stroma-dominant and stroma-poor composite ganglioneuroblastoma,4407_4408
18036,4408,disease,schwannian stroma-rich and stroma-poor composite ganglioneuroblastoma,MONDO,schwannian stroma-rich and stroma-poor composite ganglioneuroblastoma,stroma-dominant and stroma-poor composite ganglioneuroblastoma,4407_4408
18068,4450,disease,carotid artery occlusion,MONDO,carotid artery occlusion,carotid artery occlusion,4450_4763
18230,4763,disease,carotid artery dissection,MONDO,carotid artery dissection,carotid artery occlusion,4450_4763
18095,4486,disease,endocervical type cervical adenomyoma,MONDO,endocervical type cervical adenomyoma,endocervical type cervical adenomyoma,4486_4538
18137,4538,disease,endocervical type cervical mucinous adenocarcinoma,MONDO,endocervical type cervical mucinous adenocarcinoma,endocervical type cervical adenomyoma,4486_4538
18117,4512,disease,meningeal melanomatosis,MONDO,meningeal melanomatosis,meningeal melanomatosis,4512_16746
20173,16746,disease,meningeal melanocytoma,MONDO,meningeal melanocytoma,meningeal melanomatosis,4512_16746
18197,4650,disease,malignant carotid body paraganglioma,MONDO,malignant carotid body paraganglioma,malignant carotid body paraganglioma,4650_6104
18575,6104,disease,benign carotid body paraganglioma,MONDO,benign carotid body paraganglioma,malignant carotid body paraganglioma,4650_6104
18202,4666,disease,metagonimiasis,MONDO,metagonimiasis,metagonimiasis,4666_5895
18505,5895,disease,paragonimiasis,MONDO,paragonimiasis,metagonimiasis,4666_5895
18204,4672,disease,fasciolopsiasis,MONDO,fasciolopsiasis,fasciolopsiasis,4672_5759
18457,5759,disease,fascioloidiasis,MONDO,fascioloidiasis,fasciolopsiasis,4672_5759
18207,4679,disease,leukoplakia of vagina,MONDO,leukoplakia of vagina,leukoplakia of vagina,4679_6830
18869,6830,disease,leukoplakia of penis,MONDO,leukoplakia of penis,leukoplakia of vagina,4679_6830
18288,4888,disease,partial circumpapillary choroid dystrophy,MONDO,partial circumpapillary choroid dystrophy,partial circumpapillary choroid dystrophy,4888_4898
18296,4898,disease,total circumpapillary dystrophy of choroid,MONDO,total circumpapillary dystrophy of choroid,partial circumpapillary choroid dystrophy,4888_4898
18325,5102,disease,undifferentiated (embryonal) sarcoma,MONDO,undifferentiated (embryonal) sarcoma,undifferentiated (embryonal) sarcoma,5102_20661
21067,20661,disease,undifferentiated round cell sarcoma,MONDO,undifferentiated round cell sarcoma,undifferentiated (embryonal) sarcoma,5102_20661
18334,5142,disease,Pseudomonas aeruginosa CF5 infection,MONDO,Pseudomonas aeruginosa CF5 infection,Pseudomonas aeruginosa CF5 infection,5142_5143
18335,5143,disease,Pseudomonas aeruginosa PA14 infection,MONDO,Pseudomonas aeruginosa PA14 infection,Pseudomonas aeruginosa CF5 infection,5142_5143
18352,5255,disease,mild heart failure,MONDO,mild heart failure,mild heart failure,5255_5256
18353,5256,disease,moderate heart failure,MONDO,moderate heart failure,mild heart failure,5255_5256
18357,5319,disease,humerus fracture,MONDO,humerus fracture,humerus fracture,5319_5325
18358,5325,disease,radius fracture,MONDO,radius fracture,humerus fracture,5319_5325
18413,5630,disease,actinobacillosis,MONDO,actinobacillosis,actinobacillosis,5630_6636
18808,6636,disease,Actinobacillus infectious disease,MONDO,Actinobacillus infectious disease,actinobacillosis,5630_6636
18434,5691,disease,cardiovirus infectious disease,MONDO,cardiovirus infectious disease,cardiovirus infectious disease,5691_5927
18515,5927,disease,polyomavirus infectious disease,MONDO,polyomavirus infectious disease,cardiovirus infectious disease,5691_5927
18448,5736,disease,eastern equine encephalitis,MONDO,eastern equine encephalitis,eastern equine encephalitis,5736_19380
20774,19380,disease,western equine encephalitis,MONDO,western equine encephalitis,eastern equine encephalitis,5736_19380
18459,5765,disease,foot and mouth disease,MONDO,foot and mouth disease,foot and mouth disease,5765_5779
18466,5779,disease,"hand, foot and mouth disease",MONDO,"hand, foot and mouth disease",foot and mouth disease,5765_5779
18475,5799,disease,hookworm infectious disease,MONDO,hookworm infectious disease,hookworm infectious disease,5799_5954
18525,5954,disease,screw worm infectious disease,MONDO,screw worm infectious disease,hookworm infectious disease,5799_5954
18523,5950,disease,Salmonella gastroenteritis,MONDO,Salmonella gastroenteritis,Salmonella gastroenteritis,5950_8000004
23331,8000004,disease,salmonella discitis,MONDO,salmonella discitis,Salmonella gastroenteritis,5950_8000004
18597,6152,disease,colon inflammatory polyp,MONDO,colon inflammatory polyp,colon inflammatory polyp,6152_6153
18598,6153,disease,colon juvenile polyp,MONDO,colon juvenile polyp,colon inflammatory polyp,6152_6153
18609,6179,disease,desmoplastic ameloblastoma,MONDO,desmoplastic ameloblastoma,desmoplastic ameloblastoma,6179_44785
22232,44785,disease,desmoplastic melanoma,MONDO,desmoplastic melanoma,desmoplastic ameloblastoma,6179_44785
18634,6227,disease,gastric neuroendocrine tumor G1,MONDO,gastric neuroendocrine tumor,gastric neuroendocrine tumor,6227_24642
21755,24642,disease,gastric neuroendocrine tumor G2,MONDO,gastric neuroendocrine tumor,gastric neuroendocrine tumor,6227_24642
18641,6246,disease,high grade surface osteosarcoma,MONDO,high grade surface osteosarcoma,high grade surface osteosarcoma,6246_6271
18652,6271,disease,low grade central osteosarcoma,MONDO,low grade central osteosarcoma,high grade surface osteosarcoma,6246_6271
