,node_id,node_type,node_name,node_source,group_name_auto,group_name_bert
22818,850072,disease,non-syndromic unisutural craniosynostosis,MONDO,non-syndromic unisutural craniosynostosis,non-syndromic unisutural craniosynostosis
22819,850073,disease,non-syndromic unicoronal craniosynostosis,MONDO,non-syndromic unicoronal craniosynostosis,non-syndromic unicoronal craniosynostosis
22820,850074,disease,non-syndromic unilambdoid craniosynostosis,MONDO,non-syndromic unilambdoid craniosynostosis,non-syndromic unicoronal craniosynostosis
22821,850075,disease,non-syndromic unifrontosphenoidal craniosynostosis,MONDO,non-syndromic unifrontosphenoidal craniosynostosis,non-syndromic unicoronal craniosynostosis
22822,850076,disease,non-syndromic unisquamosal craniosynostosis,MONDO,non-syndromic unisquamosal craniosynostosis,non-syndromic unisutural craniosynostosis
22823,850077,disease,non-syndromic multisutural craniosynostosis,MONDO,non-syndromic multisutural craniosynostosis,non-syndromic unicoronal craniosynostosis
22824,850078,disease,non-syndromic non-specific multisutural craniosynostosis,MONDO,non-syndromic non-specific multisutural craniosynostosis,non-syndromic unicoronal craniosynostosis
22825,850079,disease,non-syndromic bilambdoid craniosynostosis,MONDO,non-syndromic bilambdoid craniosynostosis,non-syndromic unisutural craniosynostosis
22826,850080,disease,non-syndromic unicoronal and sagittal craniosynostosis,MONDO,non-syndromic unicoronal and sagittal craniosynostosis,non-syndromic unicoronal craniosynostosis
22827,850081,disease,non-syndromic metopic and sagittal craniosynostosis,MONDO,non-syndromic metopic and sagittal craniosynostosis,non-syndromic unicoronal craniosynostosis
22828,850082,disease,non-syndromic bicoronal and metopic craniosynostosis,MONDO,non-syndromic bicoronal and metopic craniosynostosis,non-syndromic unicoronal craniosynostosis
22829,850083,disease,non-syndromic bicoronal and sagittal craniosynostosis,MONDO,non-syndromic bicoronal and sagittal craniosynostosis,non-syndromic unicoronal craniosynostosis
22830,850084,disease,non-syndromic pansynostosis,MONDO,non-syndromic pansynostosis,non-syndromic pansynostosis
22831,850087,disease,primary hypomagnesemia-generalized seizures-intellectual disability-obesity syndrome,MONDO,primary hypomagnesemia-generalized seizures-intellectual disability-obesity syndrome,primary hypomagnesemia-generalized seizures-intellectual disability-obesity syndrome
22832,850088,disease,EGF-related primary hypomagnesemia with intellectual disability,MONDO,EGF-related primary hypomagnesemia with intellectual disability,EGF-related primary hypomagnesemia with intellectual disability
22833,850089,disease,Gitelman-like kidney tubulopathy due to mitochondrial DNA mutation,MONDO,Gitelman-like kidney tubulopathy due to mitochondrial DNA mutation,Gitelman-like kidney tubulopathy due to mitochondrial DNA mutation
22834,850090,disease,fibrosis-neurodegeneration-cerebral angiomatosis syndrome,MONDO,fibrosis-neurodegeneration-cerebral angiomatosis syndrome,fibrosis-neurodegeneration-cerebral angiomatosis syndrome
22835,850092,disease,post-cardiac arrest syndrome,MONDO,post-cardiac arrest syndrome,post-cardiac arrest syndrome
22836,850094,disease,drug-induced hearing loss,MONDO,drug-induced hearing loss,noise induced hearing loss
22837,850095,disease,X-linked severe syndromic thoracic aortic aneurysm and dissection,MONDO,X-linked severe syndromic thoracic aortic aneurysm and dissection,familial thoracic aortic aneurysm and aortic dissection
22838,850096,disease,SBDS-related severe neonatal spondylometaphyseal dysplasia,MONDO,SBDS-related severe neonatal spondylometaphyseal dysplasia,SBDS-related severe neonatal spondylometaphyseal dysplasia
22839,850097,disease,autoimmune limbic encephalitis,MONDO,autoimmune limbic encephalitis,autoimmune encephalitis
22840,850098,disease,oligoasthenoteratozoospermia,MONDO,oligoasthenoteratozoospermia,oligoasthenoteratozoospermia
22841,850099,disease,MIR140-related spondyloepiphyseal dysplasia,MONDO,MIR140-related spondyloepiphyseal dysplasia,MIR140-related spondyloepiphyseal dysplasia
22842,850100,disease,body integrity dysphoria,MONDO,body integrity dysphoria,body integrity dysphoria
22843,850101,disease,spitzoid melanoma,MONDO,spitzoid melanoma,spitzoid melanoma
22844,850102,disease,non-specific autoimmune supratentorial encephalitis with characteristic antibodies,MONDO,non-specific autoimmune supratentorial encephalitis with characteristic antibodies,non-specific autoimmune supratentorial encephalitis with characteristic antibodies
22845,850103,disease,non-specific autoimmune supratentorial encephalitis without characteristic antibodies,MONDO,non-specific autoimmune supratentorial encephalitis without characteristic antibodies,non-specific autoimmune supratentorial encephalitis with characteristic antibodies
22846,850104,disease,paraneoplastic isolated brainstem encephalitis,MONDO,paraneoplastic isolated brainstem encephalitis,paraneoplastic limbic encephalitis
22847,850105,disease,non-specific autoimmune brainstem encephalitis with characteristic antibodies,MONDO,non-specific autoimmune brainstem encephalitis with characteristic antibodies,non-specific autoimmune brainstem encephalitis with characteristic antibodies
22848,850106,disease,non-specific autoimmune brainstem encephalitis without characteristic antibodies,MONDO,non-specific autoimmune brainstem encephalitis without characteristic antibodies,non-specific autoimmune brainstem encephalitis with characteristic antibodies
22849,850107,disease,postinfectious cerebellitis,MONDO,postinfectious cerebellitis,postinfectious cerebellitis
22850,850108,disease,non-specific autoimmune cerebellar ataxia with characteristic antibodies,MONDO,non-specific autoimmune cerebellar ataxia with characteristic antibodies,non-specific autoimmune brainstem encephalitis with characteristic antibodies
22851,850109,disease,non-specific autoimmune cerebellar ataxia without characteristic antibodies,MONDO,non-specific autoimmune cerebellar ataxia without characteristic antibodies,non-specific autoimmune brainstem encephalitis with characteristic antibodies
22852,850110,disease,melanoma in congenital melanocytic nevus,MONDO,melanoma in congenital melanocytic nevus,melanoma in congenital melanocytic nevus
22853,850112,disease,breast implant-associated anaplastic large cell lymphoma,MONDO,breast implant-associated anaplastic large cell lymphoma,breast implant-associated anaplastic large cell lymphoma
22854,850115,disease,early-onset obesity-hyperphagia-severe developmental delay syndrome,MONDO,early-onset obesity-hyperphagia-severe developmental delay syndrome,early-onset obesity-hyperphagia-severe developmental delay syndrome
22855,850122,disease,solid adenocarcinoma with mucin production,MONDO,solid adenocarcinoma with mucin production,solid adenocarcinoma with mucin production
22856,850123,disease,autonomic nervous system benign neoplasm,MONDO,autonomic nervous system benign neoplasm,autonomic nervous system benign neoplasm
22857,850126,disease,testicular sex cord-stromal benign neoplasm,MONDO,testicular sex cord-stromal benign neoplasm,testicular sex cord-stromal benign neoplasm
22858,850127,disease,epithelioid inflammatory myofibroblastic sarcoma,MONDO,epithelioid inflammatory myofibroblastic sarcoma,epithelioid inflammatory myofibroblastic sarcoma
22859,850128,disease,epididymis disease,MONDO,epididymis disease,epididymis cancer
22860,850129,disease,gastroesophageal cancer,MONDO,gastroesophageal cancer,gastroesophageal cancer
22861,850130,disease,gastroesophageal adenocarcinoma,MONDO,gastroesophageal adenocarcinoma,gastroesophageal adenocarcinoma
22862,850144,disease,germ cell benign neoplasm,MONDO,germ cell benign neoplasm,germ cell benign neoplasm
22863,850149,disease,nephroma,MONDO,nephroma,nephrosis
22864,850150,disease,kidney cortex disease,MONDO,kidney cortex disease,kidney cortex disease
22865,850151,disease,lymph node carcinoma,MONDO,lymph node carcinoma,lymph node carcinoma
22866,850152,disease,auditory system benign neoplasm,MONDO,auditory system benign neoplasm,auditory system benign neoplasm
22867,850154,disease,tongue carcinoma,MONDO,tongue carcinoma,tongue carcinoma
22868,850156,disease,B-lymphoblastic leukemia/lymphoma MLL rearranged,MONDO,B-lymphoblastic leukemia/lymphoma MLL rearranged,B-lymphoblastic leukemia/lymphoma MLL rearranged
22869,850157,disease,B-lymphoblastic leukemia/lymphoma with ETV6-RUNX1,MONDO,B-lymphoblastic leukemia/lymphoma with ETV6-RUNX1,B-lymphoblastic leukemia/lymphoma with ETV6-RUNX1
22870,850160,disease,B-lymphoblastic leukemia/lymphoma with IL3-IGH,MONDO,B-lymphoblastic leukemia/lymphoma with IL3-IGH,B-lymphoblastic leukemia/lymphoma with IL3-IGH
22871,850161,disease,"B-lymphoblastic leukemia/lymphoma, BCR-ABL1–like",MONDO,"B-lymphoblastic leukemia/lymphoma, BCR-ABL1–like","B-lymphoblastic leukemia/lymphoma, BCR-ABL1–like"
22872,850162,disease,B-lymphoblastic leukemia/lymphoma with IAMP21,MONDO,B-lymphoblastic leukemia/lymphoma with IAMP21,B-lymphoblastic leukemia/lymphoma with IAMP21
22873,850170,disease,spinal muscular atrophy type 0,MONDO,"spinal muscular atrophy,","spinal muscular atrophy,"
22874,850196,disease,medulloblastoma WNT activated,MONDO,medulloblastoma WNT activated,medulloblastoma WNT activated
22875,850197,disease,medulloblastoma SHH activated,MONDO,medulloblastoma SHH activated,medulloblastoma SHH activated
22876,850198,disease,medulloblastoma non-WNT/non-SHH,MONDO,medulloblastoma non-WNT/non-SHH,medulloblastoma non-WNT/non-SHH
22877,850199,disease,NK cell deficiency,MONDO,NK cell deficiency,NK cell deficiency
22878,850200,disease,T cell and NK cell immunodeficiency,MONDO,T cell and NK cell immunodeficiency,T cell and NK cell immunodeficiency
22879,850201,disease,hereditary alpha tryptasemia syndrome,MONDO,hereditary alpha tryptasemia syndrome,hereditary alpha tryptasemia syndrome
22880,850223,disease,Libman-Sacks endocarditis,MONDO,Libman-Sacks endocarditis,Libman-Sacks endocarditis
22881,850225,disease,autoimmune cholangitis,MONDO,autoimmune cholangitis,autoimmune gastritis
22882,850230,disease,chronic urticaria,MONDO,chronic urticaria,solar urticaria
22883,850231,disease,erythema nodosum,MONDO,erythema nodosum,erythema nodosum
22884,850257,disease,mucinous pancreas adenocarcinoma,MONDO,mucinous pancreas adenocarcinoma,mucinous pancreas adenocarcinoma
22885,850267,disease,childhood acute megakaryoblastic leukemia,MONDO,childhood acute megakaryoblastic leukemia,acute megakaryoblastic leukemia
22886,850269,disease,core binding factor acute myeloid leukemia,MONDO,core binding factor acute myeloid leukemia,core binding factor acute myeloid leukemia
22887,850271,disease,myeloid leukemia associated with down syndrome,MONDO,myeloid leukemia associated with down syndrome,myeloid leukemia associated with down syndrome
22888,850273,disease,salivary gland mucinous adenocarcinoma,MONDO,salivary gland mucinous adenocarcinoma,salivary gland mucinous adenocarcinoma
22889,850281,disease,mammary analog secretory carcinoma,MONDO,mammary analog secretory carcinoma,mammary analog secretory carcinoma
22890,850283,disease,acute asthma,MONDO,acute asthma,intrinsic asthma
22891,850284,disease,extrinsic asthma,MONDO,extrinsic asthma,extrinsic asthma
22892,850285,disease,environmental induced asthma,MONDO,environmental induced asthma,environmental induced asthma
22893,850286,disease,exercise-induced bronchoconstriction,MONDO,exercise-induced bronchoconstriction,exercise-induced bronchoconstriction
22894,850287,disease,aspirin-induced respiratory disease,MONDO,aspirin-induced respiratory disease,aspirin-induced respiratory disease
22895,850289,disease,human betaherpesvirus 5 infectious disease,MONDO,human betaherpesvirus 5 infectious disease,human betaherpesvirus 5 infectious disease
22896,850292,disease,subjective cognitive decline,MONDO,subjective cognitive decline,subjective cognitive decline
22897,850295,disease,acquired laryngomalacia,MONDO,acquired laryngomalacia,acquired laryngomalacia
22898,850302,disease,intracranial meningioma,MONDO,intracranial meningioma,intraventricular meningioma
22899,850303,disease,supratentorial meningioma,MONDO,supratentorial meningioma,supratentorial meningioma
22900,850306,disease,latent autoimmune diabetes in adults,MONDO,latent autoimmune diabetes in adults,latent autoimmune diabetes in adults
22901,850312,disease,anaplastic pleomorphic xanthoastrocytoma,MONDO,anaplastic pleomorphic xanthoastrocytoma,pleomorphic xanthoastrocytoma
22902,850332,disease,IDH-mutant anaplastic astrocytoma,MONDO,IDH-mutant anaplastic astrocytoma,IDH-mutant anaplastic astrocytoma
22903,850333,disease,IDH-wildtype anaplastic astrocytoma,MONDO,IDH-wildtype anaplastic astrocytoma,IDH-wildtype anaplastic astrocytoma
22904,850335,disease,IDH-wildtype glioblastoma,MONDO,IDH-wildtype glioblastoma,IDH-wildtype anaplastic astrocytoma
22905,850338,disease,"spinal ependymoma, MYCN-amplified",MONDO,"spinal ependymoma, MYCN-amplified","spinal ependymoma, MYCN-amplified"
22906,850339,disease,posterior fossa ependymoma,MONDO,posterior fossa ependymoma,posterior fossa ependymoma
22907,850340,disease,supratentorial ependymoma,MONDO,supratentorial ependymoma,infratentorial ependymal tumor
22908,850345,disease,lung pleomorphic carcinoma,MONDO,lung pleomorphic carcinoma,lung pleomorphic carcinoma
22909,850346,disease,oral rhabdomyosarcoma,MONDO,oral rhabdomyosarcoma,liver rhabdomyosarcoma
22910,850347,disease,bladder sarcomatoid transitional cell carcinoma,MONDO,bladder sarcomatoid transitional cell carcinoma,bladder sarcomatoid transitional cell carcinoma
22911,850348,disease,bladder small cell carcinoma,MONDO,bladder small cell carcinoma,bladder small cell carcinoma
